,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
3760,M24,Pineaqple,1.0,322285.9,239256.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1815,yinbanxian,3.0,329451.8,230841.5
3761,S1897,Telieke731,13.0,552106.3,361574.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,398,Mysterious-W,39.0,550233.0,361543.3
3762,Down and Out,Telieke731,13.0,550244.8,361645.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,398,Mysteryous-Z,39.0,550994.4,362009.6
3763,Down and Out,yingjunshuaiqi,5.0,326251.8,270494.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1526,fengzhenghua666,12.0,341863.8,277498.8
3764,SCAR-L,Miyazono__Kaori,4.0,331166.0,230510.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1752,taizi1i1,6.0,331518.1,232028.4
3765,SCAR-L,Froaz,1.0,342849.4,151887.7,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1120,BeiShengjj,25.0,338944.6,147357.8
3766,M416,fengzhenghua666,12.0,389110.7,118576.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1031,makehan,27.0,387024.1,119737.7
3767,S686,vvtff,17.0,436529.8,333219.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,704,Eurasiael,34.0,436454.5,334014.5
3768,Down and Out,Telieke731,13.0,316843.3,265182.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1504,Froaz,,315668.2,264422.4
3769,AKM,ale1993,7.0,398418.3,353563.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,146,Davild,48.0,400065.5,350806.6
3770,M416,TyBB0204,4.0,332154.2,228667.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1745,ale1993,7.0,333461.9,227497.8
3771,M416,yingjunshuaiqi,5.0,333959.1,259929.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1615,liubiubi666,9.0,332004.6,259934.7
3772,Micro UZI,fool007,14.0,570554.6,244994.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,233,timorbixusi,38.0,570321.0,245620.1
3773,P1911,ale1993,7.0,397941.2,354138.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,122,DouYings,48.0,398176.4,354050.7
3774,M416,9-Chris,11.0,335387.5,218558.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1542,LJY332211,8.0,335543.7,218542.8
3775,Bluezone,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1492,BaFan-Dalaoshi,15.0,353237.1,277018.6
3776,M416,Telieke731,13.0,308637.2,277479.7,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1250,bang-head,21.0,308894.7,277193.6
3777,AKM,yingjunshuaiqi,5.0,326251.8,270494.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1526,feizai121,12.0,337252.9,278292.8
3778,UMP9,KISS5688,40.0,445228.7,625279.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,345,cqwoaini,41.0,445089.8,624119.4
3779,M416,ale1993,7.0,373656.1,362142.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,992,Chow__ZZ,28.0,386720.5,346207.3
3780,M249,HaileyDxf,8.0,334778.4,218891.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1545,9-Chris,11.0,335517.4,218638.8
3781,Down and Out,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1496,wille123789,10.0,342668.6,290351.1
3782,UMP9,Redskela,21.0,308787.8,276415.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1214,Sway_378,22.0,308843.7,278436.4
3783,M16A4,xiaohonglaichiji,5.0,326994.0,389025.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,934,66kailiyu,30.0,326899.0,388476.5
3784,UMP9,Redskela,21.0,309691.7,276858.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1203,ilozh,22.0,308984.8,277359.6
3785,Micro UZI,Nokia_5232,48.0,440237.4,338325.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,102,YSS0113,34.0,436093.3,338377.7
3786,S686,HiphopManE,17.0,423118.6,324829.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,236,lQAQ20170924,29.0,423121.9,325321.1
3787,Down and Out,fengzhenghua666,12.0,392249.1,236097.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1294,naizhaochiji,19.0,391760.6,235749.6
3788,M16A4,BestGoodLuck,41.0,445117.3,626748.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,328,niceYC,40.0,445330.9,624299.1
3789,Motorbike (SideCar),Isxinye,36.0,0.0,0.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,621,xueerqwer,36.0,485725.3,373822.4
3790,M16A4,HiphopManE,17.0,425174.7,327191.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,126,SF-JIANLAO,49.0,425393.4,326003.5
3791,Uaz,Pineaqple,1.0,316448.7,260193.4,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1617,xcYYwudi0405,9.0,318780.5,257333.2
3792,Down and Out,woshishuaige131,16.0,362609.6,412717.7,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,659,bossappaa,35.0,362604.8,412572.2
3793,AKM,a861886835,16.0,362260.5,412614.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,659,JhasDkjh,35.0,362522.4,413109.2
3794,Down and Out,TyBB0204,4.0,332097.6,228508.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1756,yingjunshuaiqi,5.0,334972.8,227645.7
3795,Down and Out,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,724,YangBaBa9084,2.0,398803.9,386237.1
3796,Falling,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1039,shasigouRR,26.0,404250.1,583929.8
3797,M416,TyBB0204,4.0,332097.6,228508.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1756,xiaohonglaichiji,5.0,333736.1,228844.5
3798,Tommy Gun,Chow__ZZ,28.0,303114.5,501252.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,284,WZT17,42.0,302757.1,501745.6
3799,M249,Pineaqple,1.0,314044.8,263640.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1519,Telieke731,13.0,315621.8,264587.8
3800,UMP9,KISS5688,40.0,444929.3,625198.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,350,BestGoodLuck,41.0,445199.3,624221.0
3801,M416,fengzhenghua666,12.0,347472.0,277379.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1492,Rsxz12654,15.0,352246.3,278731.5
3802,SCAR-L,Froaz,1.0,445115.6,627850.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,386,KISS5688,40.0,445087.3,624227.3
3803,M16A4,xxxrhao,10.0,361967.3,384320.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,951,zuoshouhenmang,29.0,367548.3,388803.9
3804,Down and Out,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,783,SDFLFHJI,25.0,655371.5,420184.6
3805,M416,fengzhenghua666,12.0,386517.8,120146.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,853,WangJiaYing,32.0,389232.3,119309.7
3806,M16A4,vvtff,17.0,442612.3,338152.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,927,Nokia_5232,48.0,0.0,0.0
3807,Punch,YangBaBa9084,2.0,244179.3,571580.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,236,xzx10086,49.0,0.0,0.0
3808,S686,MARK_XIAOMAGE,14.0,566059.9,250447.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,399,18yan18,38.0,566144.8,249799.3
3809,SCAR-L,Miyazono__Kaori,4.0,334463.4,227146.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1648,HaileyDxf,8.0,332401.7,226639.1
3810,Down and Out,TyBB0204,4.0,358603.6,227768.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1182,zjcmy666,24.0,362216.5,228442.4
3811,Down and Out,HaileyDxf,8.0,334613.8,218834.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1545,Doop147,11.0,335058.1,219073.3
3812,Tommy Gun,TyBB0204,4.0,669759.6,112391.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,271,qi-tong,43.0,671253.5,109547.8
3813,M416,fengzhenghua666,12.0,398127.1,240781.2,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1387,piyanyang121,18.0,397359.4,243648.9
3814,Motorbike (SideCar),Isxinye,36.0,485772.8,373767.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,621,Isxinye,36.0,485772.8,373767.1
3815,Down and Out,taizi1i1,6.0,656928.1,171085.7,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,408,best_c_h,6.0,661593.6,172528.3
3816,M24,Froaz,1.0,278185.8,264823.4,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1290,woshishuaige131,16.0,272292.8,268640.6
3817,Tommy Gun,Miyazono__Kaori,4.0,671194.6,114043.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,260,Yiopkaka,43.0,671135.4,113939.1
3818,R1895,WZT17,42.0,302763.0,501748.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,265,yangtaozzzz,28.0,302781.1,501451.1
3819,P92,YiDuoXiao,19.0,437811.8,448653.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,189,dvcgbadzfb,45.0,437091.8,447478.6
3820,Micro UZI,naizhaochiji,19.0,436677.5,448206.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,237,awencj,45.0,437223.9,447385.6
3821,Bluezone,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1766,TyBB0204,4.0,331612.5,230402.0
3822,Motorbike,WDTDS,3.0,422776.1,240102.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,223,WDTDS,3.0,422776.1,240102.3
3823,M16A4,xxxrhao,10.0,382509.6,337395.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1228,Feigefsa,7.0,367250.2,353636.1
3824,Bluezone,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,825,dujiaxings,41.0,0.0,0.0
3825,Down and Out,xiaohonglaichiji,5.0,327308.9,389050.5,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,934,XIAOXIP,30.0,326608.6,388509.2
3826,M16A4,Miyazono__Kaori,4.0,358702.8,229741.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1182,LYGSHC,24.0,359003.9,229825.8
3827,P92,piyanyang121,18.0,577137.9,127486.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,457,1too2,37.0,576508.3,125935.5
3828,Kar98k,Lemonnerry,23.0,209919.2,293717.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,338,JiChangMaiGua001,32.0,210709.9,294678.3
3829,M249,Pineaqple,1.0,325652.9,238838.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1841,tiannima99,2.0,324461.8,235658.6
3830,Down and Out,Gilleydakidd,2.0,318870.1,131798.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1612,Billzor28,4.0,322860.9,128898.8
3831,Kar98k,C-de-ti-0315,1.0,244675.0,286273.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1129,GooNenemy,13.0,306038.3,251148.8
3832,M416,noodlepoodle,4.0,373379.3,126438.6,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,680,Rift_Walker,21.0,372964.3,126764.3
3833,Mini 14,PlayaReid,3.0,627359.6,368467.7,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,420,Tabarnako,28.0,628168.1,366002.9
3834,Down and Out,Lorec,3.0,623194.1,369705.5,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,420,BusterCherryy,28.0,625467.9,365151.9
3835,Bluezone,,,,,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1073,H71242100,18.0,0.0,0.0
3836,Down and Out,Aka-DreamZ,35.0,367751.9,361214.9,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,253,GencrossX,37.0,368253.9,361083.9
3837,Kar98k,C-de-ti-0315,1.0,250029.0,316996.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,991,Horse_Giblets,17.0,255070.9,309536.0
3838,UMP9,Hanyunxn,23.0,446427.9,620693.6,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,325,lemontie,26.0,446514.0,621302.0
3839,M416,noodlepoodle,4.0,373350.9,126471.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,675,gRimLocK49,21.0,373010.5,126619.2
3840,SCAR-L,GooNenemy,13.0,217809.9,394168.0,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,324,Fugger,31.0,217168.2,394097.1
3841,AKM,C-de-ti-0315,1.0,320551.0,428480.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,462,Ahlam_al-Nasr,27.0,319712.7,429314.3
3842,M416,Eunhajjang,32.0,390790.7,349777.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,194,Reanin,35.0,390868.3,349646.7
3843,M16A4,GooNenemy,13.0,218794.8,393047.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,330,SwagDaddyMatt,31.0,219793.3,391918.8
3844,Mini 14,Gilleydakidd,2.0,319674.4,130917.0,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1612,noodlepoodle,4.0,322494.2,132531.5
3845,UMP9,GangRelated,29.0,163493.8,292071.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,196,H4adSh0t,40.0,163829.8,291515.0
3846,AKM,C-de-ti-0315,1.0,250027.5,316978.3,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,994,SchoolForGays,17.0,249966.3,315452.7
3847,P92,BUXUEXI,38.0,437728.0,639592.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,172,xsLegend,19.0,437925.6,639404.0
3848,Down and Out,C-de-ti-0315,1.0,244548.2,287422.0,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1129,dr8pwnzu,13.0,303498.4,252492.8
3849,AKM,C-de-ti-0315,1.0,316538.1,425677.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,481,Crusher122,27.0,316957.5,423715.2
3850,Tommy Gun,hotgamergirl18,24.0,205334.1,283963.6,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,113,LegateAutismus,48.0,201316.0,284043.5
3851,Vector,Sedwasds,39.0,450360.7,622035.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,112,Soapp,43.0,450044.7,622093.2
3852,UMP9,Feralant25,6.0,344550.7,182371.7,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1463,XohUbiEoX,5.0,346261.3,182703.3
3853,M416,H71242100,18.0,488732.6,347553.8,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,795,SlightGlint,19.0,488589.3,347165.6
3854,AKM,malisomali,10.0,385738.3,351444.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,312,kimchispicy,32.0,384558.5,352838.1
3855,S1897,hotgamergirl18,24.0,202254.1,281535.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,143,PanDaTV_Daniel,45.0,200794.6,276571.0
3856,Bluezone,,,,,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1093,Bilithedumbfuk,14.0,540081.8,605056.8
3857,M16A4,hotgamergirl18,24.0,154725.0,273323.3,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,392,ChenD1,30.0,139530.4,274127.7
3858,S686,Aka-DreamZ,35.0,368126.6,361668.3,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,253,Zedraa,37.0,367618.9,361559.3
3859,M416,ProtopetPhantom,5.0,365683.3,207379.8,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1303,brian_0212,10.0,366501.3,206222.0
3860,Down and Out,Maschingun,18.0,462280.8,643474.3,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,175,J-ram,41.0,463057.3,644131.2
3861,Down and Out,ChenD1,30.0,139149.2,274404.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,413,Borderlinez,29.0,128413.7,280280.1
3862,M416,ProtopetPhantom,5.0,342013.2,181106.8,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1489,DeanDzzy,6.0,344127.8,182416.9
3863,S686,blueboy72,26.0,449714.0,629156.6,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,152,snRNA,43.0,450037.9,629058.6
3864,M416,Rift_Walker,21.0,335798.3,161260.9,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,224,fatherjjy,33.0,336076.0,159696.8
3865,Down and Out,hotgamergirl18,24.0,205288.9,283828.5,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,113,TheRisingDevil,48.0,202768.0,284140.8
3866,AKM,liaojiayidebaba,16.0,140290.8,286573.9,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,561,hotgamergirl18,24.0,136799.7,281124.5
3867,SCAR-L,bainian,14.0,457639.3,621241.4,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,632,Landsknechtss,23.0,453938.1,619586.4
3868,M416,lemontie,26.0,446585.9,621030.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,201,K1SSUrAss,39.0,446401.1,620964.8
3869,Down and Out,malisomali,10.0,394869.3,354979.8,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,312,Eunhajjang,32.0,385192.8,351605.1
3870,SCAR-L,XohUbiEoX,5.0,365154.3,204014.7,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1302,malisomali,10.0,365735.2,205332.0
3871,Kar98k,C-de-ti-0315,1.0,267142.7,230494.5,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1265,lesliemarco,11.0,282681.8,221410.2
3872,Down and Out,,,,,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,923,bainian,14.0,466038.3,650021.6
